video_id,channel_title,views,likes
jXQitd7ahV4,WeAreLostKingsVEVO,173342,17427
xNddRhpx5tA,CinemaSins,843543,21349
t8sgy0faXyg,markit aneight,484142,3745
uB_Kx6T3wq4,Jaclyn Hill,749120,41245
pSMCldcVGgA,DariusRuckerVEVO,26460,1316
BHD3uqfbcRQ,Bon Appétit,171739,5137
8I1B4n_8Cto,BeckVEVO,110087,3363
0TMHdsFYDOo,CNNMoney,71792,343
_yvDc9t1gZE,JK Brickworks,114819,3428
VX4MQYwAh80,Team Edge,1340884,23032
lLN1FwiqGwc,Channel Awesome,1110360,51477
1ShHf1Ym1h0,Ryan Upchurch,287442,12147
p1RKkRCiU90,ProZD,1086198,71000
Z7R8XRKqHAI,Walk off the Earth,543918,34480
M3siIx0W8aM,KodalineVEVO,595138,40647
IEGEovFX534,CBS Baltimore,57029,679
PgeJ0XYuI2E,Marques Brownlee,1106694,68436
KnE3055j-A0,ClevverTV,634545,15908
fLLe5sODKtg,Ariel Bissett,16561,1495
tLv3X-aMyWQ,AviciiOfficialVEVO,256887,12725
r_Vv6abqauM,TheScoreVEVO,53805,4133
jK6BesOrfws,Auralnauts,111458,5070
gOsM-DYAEhY,ImagineDragonsVEVO,6106180,463695
2QA57665QM0,JessiSmiles,178011,11473
ZczwzVhai9E,Meet Arnold,2179619,78509
avlEK3PTvw8,marshmello,512500,32977
1wwwXCQyIRA,pixiwoo,129097,5184
2K57-24FnIM,The School of Life,105107,4989
HUgYoT_xEFY,Lessons from the Screenplay,142700,11257
KCNvREKTnQc,Cracken News,3235959,22769
f24IrRsf-lQ,Taylor Swift,511620,32214
abeF5zQbQEM,itsAlexClark,393046,18562
wUHWzsF_qJM,Chloe Morello,109121,10735
0lDRz8qmXpE,CollegeHumor,467127,24509
CNwYcyRAl1Y,michaeljacksonVEVO,915562,42516
3wsegE01zUE,Douglas Thron,955106,1
Xtqr1C6eDmY,The Slow Mo Guys,1437839,47876
iv1zeGSvhIw,SpaceX,402504,9110
G3fZBW_okks,Nile Wilson,265486,11906
doUdRCrK80E,Vogue,1953211,51898
uCVuyIQZ-lA,Camila Cabello,88212,15657
S5Esa9L4nvE,jacksfilms,1039560,56037
lOSt_GdaS0s,Star Wars,185277,7201
5fYkPljB9Zk,TheBackyardScientist,689472,26325
3zrZE68Qrrg,JessieWareVEVO,193932,9759
H7H0ZWwWKCw,ExplosmEntertainment,1136289,46775
Oo0NJsr5m4I,CGTN,4588590,36883
r30snlzbYaY,LustreLux,180798,10255
11S5tcT2Tm0,Lindsey Stirling,1457382,103394
1KCZHHMZVGQ,truTV,225260,3562
#NAME?,Oculus,272468,1798
_F-vmhCq6uw,Fox News,446091,5249
LSYc5HvyXKo,Lisa Eldridge,179952,8843
dJ_p4Z_yVpM,SonyPicturesClassics,118077,1333
Ik15Y5lDeJw,FreeDawkins,120329,973
ofzjzf_rhZc,colinfurze,682918,20227
WFb0EDl-JS8,Mayim Bialik,117939,6135
wWK5W1b17uw,HellthyJunkFood,447402,13278
sRAp2MO6TUY,The Food Ranger,424665,10345
QeBCu1ZSORs,Kris Wu,1011944,67760
9E3wYGXnUqY,PsychoSoprano,1904565,71353
1y7giHbrvcc,WalkTheMoonVEVO,39199,2229
CX4KuIBmnjI,TED-Ed,126413,4684
8NArIVIQ4BI,bill wurtz,1499070,149828
48dQekjzI6U,Wil Dasovich,245647,10924
YF2DM84NDt4,Kiiara,45245,4967
Jz3E_CCaAXo,IFC Films,12575,129
Wp2TUPo5W0c,Daniel Howell,1572174,280713
nZtpLKCoUWg,Cracked,231319,12233
JoNj0KDuDR8,BuzzFeedVideo,1771770,78526
KT0CE5GIjSA,BishopBriggsVEVO,65420,6131
0I3VUxiyaSE,Don Giller,516934,993
ZYQ1cVRtMZU,PatrickStarrr,2129632,89783
QCOkDQqGkcM,LaurDIY,1142580,54817
YCYXUi_5kns,Brave Wilderness,843942,27612
GLbJCklVVJU,National Yo-Yo Contest,496293,4475
a6Zj09zFXbI,Glam&Gore,256479,18751
YlQYciVYhVA,Nature on PBS,269318,405
g4xW9aCg2zY,Nintendo,5013017,94714
zFnvAbX96gM,JakeBuggVEVO,193727,21814
WMAtfhATTLg,SamSmithWorldVEVO,780288,49311
eig-wx_83Do,VICE News,34122,466
kD6kOB8iCwk,EUROLEAGUE BASKETBALL,15059,146
mPw8v7Zix5c,Refinery29,9814,142
vUC8-qbCVWk,Paramore,112900,11675
0ceNfXrccbQ,30 Rock Official,518482,1404
9yUZTTLpDtk,Numberphile,275747,17759
Hhg7Cv50SWY,Watch What Happens Live with Andy Cohen,28782,175
T6iLJTy6LNQ,GOTDAMN ZO,100254,8669
6u9LNN9HwC4,Looper,1029915,7857
zSqbS19xiHM,Grace Helbig,188066,15623
J_qs-CH715g,Madelaine Petsch,126642,11577
nqnkBdExjws,TomWalkerVEVO,57364,5140
2jvi4e0NIHs,Tess Christine,188595,11449
B1TJp73shl8,GregoryPorterVEVO,45655,1282
h2K_SWpQtb4,ESPN,69800,1002
4-LrRk7U1Kc,LIVEKellyandRyan,2843,37
SmTvoFcy4_Q,SORTEDfood,119034,3784
DBxTCFDo0WM,E! Entertainment,21258,158
rjlXcMhQgPU,BuzzFeedBlue,223548,5931
BJFQz8A2Kjs,PBS NewsHour,8964,65
do-9G1s9LSY,AnthonyPadilla,244863,30948
wRe9jBoBwFY,FOX,10683,76
c5vSFtnWkDA,Domo and Crissy,1162462,74622
y4BQEzQieEU,Braun,46097,89
wHf01y69Ae4,Vanity Fair,396738,10427
Y5fwGxJjn5E,CupcakeJemma,47415,2310
Qg7YzqCRoZ0,SuperCarlinBrothers,233063,9587
QfINpLDE_s4,Volpe Music,147976,2785
aRgTLb5EbiQ,Ari Fitz,20004,2383
Y8kAZAQ5dX0,Wassabi Productions,996054,47206
zkIrbVycAeM,Business Insider,736908,2236
cXQUObfBXYk,Tested,232184,8385
0TP1zVBdosw,WWE,7530219,173027
tz_DWyuvX4s,IdolxVoice,2528,34
czeMrUoy8kw,ViralHog,29290,38
3BMgV8jj9IU,The Global Goals,3154162,51211
3WyD96Zq8Cw,The Guides,8313,14
bpDylTwwunc,Demi Lovato,920485,47869
Kn4KUvDzQFg,Snapchat,162413,1
WSFJsq_jwMs,Charlie Rose,302032,7897
W2gnef0LtBE,Asmodee Digital,2345,20
SmfWvo4cMpU,Courtelizz1,117909,12080
FcPs-bMkUjo,Casey Holmes,362831,13515
Z0mzCVe_onw,La Guardia Cross,87219,7639
YjtRY28Pe2o,MyHarto,52280,4740
hwFx0ROBf7o,St. Vincent,233370,4137
jiRAinnkfwI,YBF Chic,17424,2
FILJznSr6fs,NSA_Listbot,13586,48
#NAME?,Tyler Oakley,211177,16675
5QCv3dJBPyQ,Jackie Aina,482253,39709
WQjO1mMCPg4,Smosh,2318203,64553
Lk7iJthBk6I,Desi Perkins,477234,35806
VFNwdX5zyCg,Good Morning America,12049,92
fBR-MFpVKuc,First We Feast,457129,12121
RaKxVWJxA2U,Nerdist,100988,3039
H0bVlfJsR4Q,REACT,971771,23872
CdHV7Uzw2E4,Peter McKinnon,292477,17806
5Vd10gwNJRs,Dancing With The Stars,323564,1464
P_X6hIyqUxA,NFL,718781,5542
7LhdGh1Oy34,Crate and Barrel,36059,225
FUBXKn1oP0g,ThreadBanger,997434,68676
y8fZDZHSl7Q,Dulce Candy,35671,1533
QtVL76gh09U,BuzzFeedVideo,3844055,118156
Hlt3rA-oDao,Saturday Night Live,4061507,92497
u2SwpuwU0NM,iVod Channel,899262,906
Xx7sxWI9FNI,Tasty,323782,12690
hkA2a4_tNOs,The Film Theorists,3964929,147153
9gBixJFcSJg,HellthyJunkFood,292723,7775
q066h0yUoRA,Boldly,525127,19336
W-8nCyXm03E,What's Inside?,714400,7690
vOkzPTAZ8-E,BuzzFeedBlue,1248135,34341
_bZlb62VVlw,Engineering Explained,228164,6207
Ro3lVeccQqY,Hevesh5,1331563,12066
craAcv415FM,Bruno Mars,844185,96337
0g2lXo-ZnEk,Rosanna Pansino,1162858,34064
cmSphKD18uo,Safiya Nygaard,3027568,144223
tUXLO8Dtvq4,The Infographics Show,445638,7781
lbgBzgMzVV8,Mark Rober,110406,6827
R1ZXOOLMJ8s,Netflix,7622376,243465
8d2Xw8BaoG8,CollegeHumor,571044,26923
82t9Tk9dUHs,NASA Johnson,1334103,14944
18HD7Y3tT9o,The Food Ranger,294078,8854
8bpaM9NeFrk,The Tonight Show Starring Jimmy Fallon,1113183,15380
wULnbo1qtDc,Hannah Stocking,2327671,73612
msWS8WxRsrY,Simply Nailogical,924644,73640
bu9e410C__I,20th Century Fox,6139085,35599
5ggZ9jIHnr8,Alesso,9629530,504162
i3-Nf3cxlmg,MLB,509113,2615
pTXLFFVSFhQ,Scotty Cranmer,145111,4841
cWIEF2Yc58w,Gus Johnson,100337,5235
KGQTkWJ5mU4,RealLifeLore,1842971,44413
OlI8r3nNUVw,Jan N,1544933,51737
YicuZ0gYH_o,Seeker,169770,6167
vugXtE96XuY,Lele Pons,2944282,112206
cCqS5X_zu-g,CBS News,385800,1290
JudqBA5is6M,IRONMANTriathlon,74446,356
LrvnTWNATG0,D3sports.com,12331,74
5qlSfNVp3fU,Cole and Marmalade,218118,6969
oKzFGhlFqqE,Late Night with Seth Meyers,2344734,33162
h9ga9lHtcXM,The Late Show with Stephen Colbert,1156632,20996
TYR_7CeO39E,The Late Late Show with James Corden,1648210,39411
HzzmqUoQobc,Vox,589067,22428
Tt-a61NG4XY,Thomas Sanders,275430,23178
lLOEu9p80rE,Tom Daley,44729,2569
Iv2lWZxzUj8,Rclbeauty101,1429767,53847
2HcqS508lIo,Real Engineering,655030,17414
pmLk6d33VpY,theflippist,265138,3634
rgbnZG85IRo,Associated Press,732441,2723
M16CGK1T9MM,Half as Interesting,2295902,40513
DUMEmGUc7yc,vlogbrothers,140972,8350
DkWL232Vzao,The Scran Line,60285,2717
E3DWd2dTiaQ,DaveHax,160536,3786
MiFeES9uOSo,Kayley Melissa,67280,3686
GDrudkqrgIA,MSNBC,60838,327
xtEQkOp8mZ0,Donald Trump,260744,1415
aysB58GG3uM,Oli White,251753,13356
j5YSOabmFgw,Bebe Rexha,436367,31214
XV_W6kPqR9U,BBC Newsnight,538492,8507
pGVtDzMDJ0I,thataylaa,163542,7774
DjKEZbe4V9M,Unbox Therapy,1046746,32063
afXewnGZXKs,TheEllenShow,498354,6244
MrujGOjzUI4,Liza Koshy,4562644,388994
KZ6KpxURmks,COPA90,62910,2683
FvcNr_5uWgY,JessieJVEVO,2089574,121246
0hLx_1Q15eY,MinuteEarth,283714,10178
1AxLzMJIgxM,Binging with Babish,825776,53050
eMgmJEaYs70,Matthias Wandel,342853,11849
iALfvFpcItE,AsapSCIENCE,686592,20751
DrIFxLhDylU,Fueled By Ramen,134054,5915
FMQaJ6ylKs4,SUPERFRUIT,182153,20561
j0AoUB9Nqtw,UFC - Ultimate Fighting Championship,470551,4517
jkrrdsEzi-s,Amber Scholl,400678,18522
DeTu8xSGpEM,johnlegendVEVO,1238676,33207
MpblOsqweUk,Jimmy Kimmel Live,285222,10429
udnGW3E1vxY,KaneBrownVEVO,416703,10284
jUrpOg4fBs0,OfficialGucciMane,550073,14492
xBU77C4cpTk,Carli Bybel,909825,36747
JV-4Ehv1SFI,CrazyRussianHacker,1168522,26082
Lp2TXZ3wzjs,ChrisYoungVEVO,100059,3660
xEqCt7GZo7M,PeterSripol,164013,7091
_Z3P18GHej8,Grandpa Kitchen,827625,28838
tLv3X-aMyWQ,AviciiOfficialVEVO,372198,14505
LunHybOKIjU,BETNetworks,31636010,950353
jXQitd7ahV4,WeAreLostKingsVEVO,280573,25002
_yvDc9t1gZE,JK Brickworks,147530,3828
xNddRhpx5tA,CinemaSins,903015,22173
t8sgy0faXyg,markit aneight,596036,4685
gOsM-DYAEhY,ImagineDragonsVEVO,7537619,508801
uB_Kx6T3wq4,Jaclyn Hill,808823,43842
pSMCldcVGgA,DariusRuckerVEVO,33098,1448
8I1B4n_8Cto,BeckVEVO,150215,4125
0TMHdsFYDOo,CNNMoney,106877,507
BHD3uqfbcRQ,Bon Appétit,180690,5315
VX4MQYwAh80,Team Edge,1383110,23408
IEGEovFX534,CBS Baltimore,79187,1159
M3siIx0W8aM,KodalineVEVO,831230,49136
lLN1FwiqGwc,Channel Awesome,1210436,53716
XIQW-1JQDMA,SuperCarlinBrothers,128715,7326
1ShHf1Ym1h0,Ryan Upchurch,330288,12623
Z7R8XRKqHAI,Walk off the Earth,614203,37307
avlEK3PTvw8,marshmello,609525,35603
wUHWzsF_qJM,Chloe Morello,121388,11808
p1RKkRCiU90,ProZD,1113777,72091
hR1nU9IJsoM,Bad Obsession Motorsport,186120,12769
jK6BesOrfws,Auralnauts,160785,5441
PgeJ0XYuI2E,Marques Brownlee,1152687,70482
KnE3055j-A0,ClevverTV,662908,16399
kMjuCx_kpiw,Washington Post,10848,53
CNwYcyRAl1Y,michaeljacksonVEVO,1058162,45825
2QA57665QM0,JessiSmiles,190777,11959
ZczwzVhai9E,Meet Arnold,2227164,79456
HUgYoT_xEFY,Lessons from the Screenplay,154028,11884
1wwwXCQyIRA,pixiwoo,142840,5583
3wsegE01zUE,Douglas Thron,1037067,1
Xtqr1C6eDmY,The Slow Mo Guys,1567988,49829
abeF5zQbQEM,itsAlexClark,412750,19099
G3fZBW_okks,Nile Wilson,276557,12194
KCNvREKTnQc,Cracken News,3397737,23564
lOSt_GdaS0s,Star Wars,202300,7436
fLLe5sODKtg,Ariel Bissett,21176,1751
S5Esa9L4nvE,jacksfilms,1076849,57068
doUdRCrK80E,Vogue,2028324,53351
BVzLwYYsPlY,Polestar,35462,158
5fYkPljB9Zk,TheBackyardScientist,739015,27383
r30snlzbYaY,LustreLux,195092,10812
1y7giHbrvcc,WalkTheMoonVEVO,45485,2418
H7H0ZWwWKCw,ExplosmEntertainment,1172915,47604
r_Vv6abqauM,TheScoreVEVO,64790,4511
11S5tcT2Tm0,Lindsey Stirling,1583774,107605
LSYc5HvyXKo,Lisa Eldridge,196289,9284
f24IrRsf-lQ,Taylor Swift,525592,32862
1KCZHHMZVGQ,truTV,236859,3683
uCVuyIQZ-lA,Camila Cabello,94192,16217
2K57-24FnIM,The School of Life,114159,5255
dJ_p4Z_yVpM,SonyPicturesClassics,129357,1435
KT0CE5GIjSA,BishopBriggsVEVO,85946,7146
Jz3E_CCaAXo,IFC Films,26472,238
_F-vmhCq6uw,Fox News,450767,5256
9E3wYGXnUqY,PsychoSoprano,2264792,78979
ofzjzf_rhZc,colinfurze,706381,20721
Oo0NJsr5m4I,CGTN,4801822,37405
WFb0EDl-JS8,Mayim Bialik,129046,6395
QeBCu1ZSORs,Kris Wu,1217447,70991
nqnkBdExjws,TomWalkerVEVO,80842,6363
YF2DM84NDt4,Kiiara,81827,6968
iv1zeGSvhIw,SpaceX,409488,9197
3zrZE68Qrrg,JessieWareVEVO,244518,11145
Wp2TUPo5W0c,Daniel Howell,1635032,287464
nZtpLKCoUWg,Cracked,245974,12688
qEp3rwe3KmI,INSIDER,18419,455
0I3VUxiyaSE,Don Giller,674654,1392
ZYQ1cVRtMZU,PatrickStarrr,2318784,95656
8NArIVIQ4BI,bill wurtz,1549921,152646
QCOkDQqGkcM,LaurDIY,1187847,56397
YCYXUi_5kns,Brave Wilderness,874803,28128
#NAME?,Oculus,279074,1813
GLbJCklVVJU,National Yo-Yo Contest,501282,4499
48dQekjzI6U,Wil Dasovich,251907,11072
a6Zj09zFXbI,Glam&Gore,265920,19192
WMAtfhATTLg,SamSmithWorldVEVO,824469,50233
eig-wx_83Do,VICE News,36907,486
Ik15Y5lDeJw,FreeDawkins,122524,976
Hhg7Cv50SWY,Watch What Happens Live with Andy Cohen,30643,179
CX4KuIBmnjI,TED-Ed,139917,4918
kD6kOB8iCwk,EUROLEAGUE BASKETBALL,16050,148
vUC8-qbCVWk,Paramore,116996,11961
mPw8v7Zix5c,Refinery29,10162,144
9yUZTTLpDtk,Numberphile,286121,18192
g4xW9aCg2zY,Nintendo,5475859,98113
0ceNfXrccbQ,30 Rock Official,612722,1887
T6iLJTy6LNQ,GOTDAMN ZO,109832,9246
4-LrRk7U1Kc,LIVEKellyandRyan,3063,37
J_qs-CH715g,Madelaine Petsch,133637,12070
6u9LNN9HwC4,Looper,1099806,8116
DBxTCFDo0WM,E! Entertainment,23163,169
2jvi4e0NIHs,Tess Christine,200178,11993
zSqbS19xiHM,Grace Helbig,195993,16189
B1TJp73shl8,GregoryPorterVEVO,53670,1460
3WyD96Zq8Cw,The Guides,9221,15
do-9G1s9LSY,AnthonyPadilla,257147,32080
QfINpLDE_s4,Volpe Music,159893,3012
h2K_SWpQtb4,ESPN,72446,1031
SmTvoFcy4_Q,SORTEDfood,122594,3856
Y5fwGxJjn5E,CupcakeJemma,49906,2409
BJFQz8A2Kjs,PBS NewsHour,9218,71
wRe9jBoBwFY,FOX,11094,78
YlQYciVYhVA,Nature on PBS,278953,415
c5vSFtnWkDA,Domo and Crissy,1204955,76135
wHf01y69Ae4,Vanity Fair,404175,10558
cXQUObfBXYk,Tested,240154,8562
aRgTLb5EbiQ,Ari Fitz,22165,2643
0TP1zVBdosw,WWE,7965099,176882
Y8kAZAQ5dX0,Wassabi Productions,1033300,48085
tz_DWyuvX4s,IdolxVoice,2774,35
WSFJsq_jwMs,Charlie Rose,326208,8287
3BMgV8jj9IU,The Global Goals,3217449,52223
zFnvAbX96gM,JakeBuggVEVO,333531,31352
Kn4KUvDzQFg,Snapchat,164725,1
F9IOTQ3q8Z4,Demi Lovato,776801,22694
W2gnef0LtBE,Asmodee Digital,2558,21
y4BQEzQieEU,Braun,48563,94
Z0mzCVe_onw,La Guardia Cross,92742,7873
5gH8iXNW8wE,googledoodles,657842,57230
3y5A4paFOb4,Logan Paul Vlogs,9273475,883014
mPjgRKW_Jmk,LastWeekTonight,2692252,61191
yTkFwujYZ3o,Good Mythical Morning,726977,20114
Ef93WmlEho0,Tom Scott,553096,23471
XPqko6Q0lpE,consumer,480158,4631
fiEYKSMcHAI,Smosh,683079,30530
QtVL76gh09U,BuzzFeedVideo,5895887,150093
dy5xLVx2NGY,austinmcconnell,144742,14341
h5kbGO3M--4,CrazyRussianHacker,1054924,25068
IDXBKvaoXHc,The Infographics Show,313328,7748
Hlt3rA-oDao,Saturday Night Live,5268321,111931
AApylcoF9jA,Guardian Wires,208963,475
P9zl2o3zYkQ,NFL,682911,4790
s8GrGvjhz0s,CelebNews17,96839,443
9gpjRy3uDUM,ElectroBOOM,211144,22262
Xx7sxWI9FNI,Tasty,598492,17985
xlu6i6lT_vk,Life Noggin,257943,10792
4kmSATD25iY,iJustine,83425,4889
PeUgWK0pUIA,Cracked,125764,4067
8oyf8Ecwo-Y,TNT,371536,638
xbBMVa2A68s,TierZoo,320175,19593
9gBixJFcSJg,HellthyJunkFood,448323,9755
rOxL6UaZqw4,First We Feast,164922,5800
q066h0yUoRA,Boldly,778417,23912
xTyTQgb-y-A,Dancing With The Stars,11402,927
hkA2a4_tNOs,The Film Theorists,4370201,154321
r8jWAvF3rcE,SciShow,183657,6967
_bZlb62VVlw,Engineering Explained,382964,7919
cL8Ls0tEMcc,BuzzFeed Celeb,209672,11209
lbgBzgMzVV8,Mark Rober,168119,8470
Z28FY82ERmA,BuzzFeed Nifty,36127,1283
qRoVlH1OcI4,Business Insider,15344,456
W-8nCyXm03E,What's Inside?,829474,8392
Ro3lVeccQqY,Hevesh5,1821253,14496
craAcv415FM,Bruno Mars,1272280,115579
vOkzPTAZ8-E,BuzzFeedBlue,1561396,39302
mcRHpJyn4B8,Mike Boyd,143409,9355
Q0gTpASrRpI,Matthew Roberts,76726,652
RA9gg4qBb30,Tony's - 24/7 Eyes,3630,107
Rdk4d74j3p8,M2 TheS,155255,1110
cmSphKD18uo,Safiya Nygaard,3390518,154986
82t9Tk9dUHs,NASA Johnson,1798630,17561
0g2lXo-ZnEk,Rosanna Pansino,1387377,37108
4z4xoO-NGUg,NFL Interviews,26156,290
8d2Xw8BaoG8,CollegeHumor,640067,28730
R1ZXOOLMJ8s,Netflix,8303725,254011
18HD7Y3tT9o,The Food Ranger,342463,9697
7D4-49pkEWY,"BLOODHOUND SSC - 1,000 mph car",81404,1054
exuhr8R2AHw,ABC News,17846,298
X9A8BpKZhKs,NBA,64483,1206
wxd_vZLsDSQ,TLSTV,121678,560
pTXLFFVSFhQ,Scotty Cranmer,169193,5143
YicuZ0gYH_o,Seeker,260419,7196
LrvnTWNATG0,D3sports.com,113699,470
8bpaM9NeFrk,The Tonight Show Starring Jimmy Fallon,1311280,17017
M-N8hVxja94,Chris Reinacher,65028,4476
wULnbo1qtDc,Hannah Stocking,2472026,75936
DyA64VLVfds,Alec Benjamin,34162,5820
cWIEF2Yc58w,Gus Johnson,116424,5637
qr1Fpkkad2c,DanielleBradberyVEVO,62371,2465
msWS8WxRsrY,Simply Nailogical,992181,77226
5ggZ9jIHnr8,Alesso,10959059,538825
bu9e410C__I,20th Century Fox,6428082,37943
cCqS5X_zu-g,CBS News,409924,1369
KGQTkWJ5mU4,RealLifeLore,1952378,45808
xGd8KIXqPJY,KatyPerryVEVO,586036,39469
JudqBA5is6M,IRONMANTriathlon,92685,396
OlI8r3nNUVw,Jan N,1660107,54043
MiFeES9uOSo,Kayley Melissa,81344,4098
rlxqaVi7eNw,Sacramento Kings,97502,1016
i3-Nf3cxlmg,MLB,515492,2631
vugXtE96XuY,Lele Pons,3155455,116183
5qlSfNVp3fU,Cole and Marmalade,289916,7584
tUKgtLyu8yI,The Graham Norton Show,505541,4848
oKzFGhlFqqE,Late Night with Seth Meyers,2530254,34414
HzzmqUoQobc,Vox,618275,23219
DkWL232Vzao,The Scran Line,68728,2928
h9ga9lHtcXM,The Late Show with Stephen Colbert,1223549,21479
Tt-a61NG4XY,Thomas Sanders,292853,24082
pmLk6d33VpY,theflippist,282078,3751
TYR_7CeO39E,The Late Late Show with James Corden,1790834,41504
rgbnZG85IRo,Associated Press,743387,2750
cABm1SlrtDY,Tiësto,33362,3782
2xTuOYNrVmw,USA TODAY Sports,5640,26
DUMEmGUc7yc,vlogbrothers,149236,8721
Iv2lWZxzUj8,Rclbeauty101,1528911,56272
2HcqS508lIo,Real Engineering,720657,18441
VVYhDFiTvqU,David Archuleta,29059,2573
0hLx_1Q15eY,MinuteEarth,298923,10561
M16CGK1T9MM,Half as Interesting,2507525,43747
j5YSOabmFgw,Bebe Rexha,587200,35613
lLOEu9p80rE,Tom Daley,54434,2733
x2l1vZ9dvAE,Super Deluxe,23616,909
DjKEZbe4V9M,Unbox Therapy,1155884,33702
xtEQkOp8mZ0,Donald Trump,271930,1463
aysB58GG3uM,Oli White,271578,14124
pGVtDzMDJ0I,thataylaa,173415,8085
XV_W6kPqR9U,BBC Newsnight,648532,10206
afXewnGZXKs,TheEllenShow,529598,6481
GDrudkqrgIA,MSNBC,65976,344
FvcNr_5uWgY,JessieJVEVO,2762437,144498
MrujGOjzUI4,Liza Koshy,4738497,398120
KZ6KpxURmks,COPA90,74561,2893
E3DWd2dTiaQ,DaveHax,172256,3907
DrIFxLhDylU,Fueled By Ramen,152945,6213
1AxLzMJIgxM,Binging with Babish,843054,53636
FMQaJ6ylKs4,SUPERFRUIT,203931,21197
eMgmJEaYs70,Matthias Wandel,359360,12295
iALfvFpcItE,AsapSCIENCE,721020,21729
jkrrdsEzi-s,Amber Scholl,427828,19237
udnGW3E1vxY,KaneBrownVEVO,476541,11187
tLv3X-aMyWQ,AviciiOfficialVEVO,471950,15654
Lp2TXZ3wzjs,ChrisYoungVEVO,128023,4158
DeTu8xSGpEM,johnlegendVEVO,1673354,42237
xEqCt7GZo7M,PeterSripol,175623,7347
jUrpOg4fBs0,OfficialGucciMane,613940,15132
MpblOsqweUk,Jimmy Kimmel Live,321548,11326
xBU77C4cpTk,Carli Bybel,966562,38099
_Z3P18GHej8,Grandpa Kitchen,910934,30824
j0AoUB9Nqtw,UFC - Ultimate Fighting Championship,485670,4564
gOsM-DYAEhY,ImagineDragonsVEVO,8965420,547943
jXQitd7ahV4,WeAreLostKingsVEVO,422367,34029
M3siIx0W8aM,KodalineVEVO,983410,53405
8I1B4n_8Cto,BeckVEVO,195452,4905
LunHybOKIjU,BETNetworks,32512343,968719
t8sgy0faXyg,markit aneight,688597,5443
xNddRhpx5tA,CinemaSins,936159,22568
IEGEovFX534,CBS Baltimore,94359,1419
0TMHdsFYDOo,CNNMoney,142260,663
uB_Kx6T3wq4,Jaclyn Hill,846318,45369
avlEK3PTvw8,marshmello,692111,37429
MxxxlutsKuI,Field of Vision,12979,156
XIQW-1JQDMA,SuperCarlinBrothers,134947,7559
BHD3uqfbcRQ,Bon Appétit,186275,5405
p1RKkRCiU90,ProZD,1131474,72702
1ShHf1Ym1h0,Ryan Upchurch,365613,13049
lLN1FwiqGwc,Channel Awesome,1268640,54872
hR1nU9IJsoM,Bad Obsession Motorsport,209285,13666
Z7R8XRKqHAI,Walk off the Earth,674257,39514
jK6BesOrfws,Auralnauts,199017,5677
VX4MQYwAh80,Team Edge,1408763,23690
CNwYcyRAl1Y,michaeljacksonVEVO,1147230,47695
1wwwXCQyIRA,pixiwoo,150825,5780
PgeJ0XYuI2E,Marques Brownlee,1184130,71650
wUHWzsF_qJM,Chloe Morello,128836,12329
VdL-6VlaPls,Working at Microsoft,81290,195
_yvDc9t1gZE,JK Brickworks,156967,3970
2QA57665QM0,JessiSmiles,196373,12221
YF2DM84NDt4,Kiiara,114736,8452
kMjuCx_kpiw,Washington Post,10906,54
KnE3055j-A0,ClevverTV,676409,16640
HUgYoT_xEFY,Lessons from the Screenplay,162215,12332
fLLe5sODKtg,Ariel Bissett,24671,1944
pSMCldcVGgA,DariusRuckerVEVO,39379,1538
ZczwzVhai9E,Meet Arnold,2258211,79974
lOSt_GdaS0s,Star Wars,213412,7595
3wsegE01zUE,Douglas Thron,1069566,1
abeF5zQbQEM,itsAlexClark,428732,19446
S5Esa9L4nvE,jacksfilms,1105547,57963
r_Vv6abqauM,TheScoreVEVO,73140,4735
KCNvREKTnQc,Cracken News,3493853,23973
KT0CE5GIjSA,BishopBriggsVEVO,104696,7951
Xtqr1C6eDmY,The Slow Mo Guys,1635566,50848
r30snlzbYaY,LustreLux,204968,11141
doUdRCrK80E,Vogue,2082278,54282
Z-zdIGxOJ4M,Brainfeedermedia,109163,5175
nqnkBdExjws,TomWalkerVEVO,105779,7431
H7H0ZWwWKCw,ExplosmEntertainment,1196355,48087
BVzLwYYsPlY,Polestar,43306,176
1y7giHbrvcc,WalkTheMoonVEVO,51398,2540
5fYkPljB9Zk,TheBackyardScientist,767931,28075
1KCZHHMZVGQ,truTV,245620,3772
f24IrRsf-lQ,Taylor Swift,540154,33382
2K57-24FnIM,The School of Life,120570,5449
uCVuyIQZ-lA,Camila Cabello,97674,16487
eFDfST838NM,Tested,18351,570
ofzjzf_rhZc,colinfurze,720139,20999
9E3wYGXnUqY,PsychoSoprano,2482109,83283
11S5tcT2Tm0,Lindsey Stirling,1710896,111709
UtWoJUrnkGw,How To Cook That,96763,3050
Oo0NJsr5m4I,CGTN,4961405,37788
LSYc5HvyXKo,Lisa Eldridge,207251,9568
QeBCu1ZSORs,Kris Wu,1310074,72890
3zrZE68Qrrg,JessieWareVEVO,305142,12523
DBxTCFDo0WM,E! Entertainment,28946,176
G3fZBW_okks,Nile Wilson,283862,12370
iv1zeGSvhIw,SpaceX,413406,9243
dJ_p4Z_yVpM,SonyPicturesClassics,135883,1479
Wp2TUPo5W0c,Daniel Howell,1670990,291059
Jz3E_CCaAXo,IFC Films,30479,248
ZYQ1cVRtMZU,PatrickStarrr,2411624,98674
0I3VUxiyaSE,Don Giller,797800,1712
